procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
14  0     12 134556  15756 585036    0    0     0     8  697  314  2 98  0  0  0  0
16  0     12 132848  15756 585036    0    0     0     0  576  206  0 100  0  0  0  0
15  0     12 133796  15764 585036    0    0     0    36  728  345  2 98  0  0  0  0
15  0     12 133100  15764 585040    0    0     0     0  930  480  0 100  0  0  0  0
15  0     12 134860  15764 585040    0    0     0     0  781  414  0 100  0  0  0  0
15  0     12 133684  15764 585040    0    0     0     0  915  467  0 100  0  0  0  0
15  0     12 136076  15764 585040    0    0     0     4  899  466  2 98  0  0  0  0
15  0     12 134124  15772 585040    0    0     0    16 1045  536  0 100  0  0  0  0
15  0     12 133136  15772 585044    0    0     0    12 1131  617  0 100  0  0  0  0
13  0     12 134108  15772 585044    0    0     0     0 1153  623  0 100  0  0  0  0
14  0     12 132772  15772 585044    0    0     0     0 1168  647  2 98  0  0  0  0
13  0     12 134236  15772 585048    0    0     0     0 1131  616  2 98  0  0  0  0
15  0     12 133828  15780 585048    0    0     0    32 1108  623  0 100  0  0  0  0
15  0     12 135500  15780 585048    0    0     0     8 1095  592  0 100  0  0  0  0
14  0     12 134208  15780 585048    0    0     0     0 1122  597  2 98  0  0  0  0
15  0     12 133992  15780 585052    0    0     0     0 1191  624  0 100  0  0  0  0
17  0     12 134172  15780 585052    0    0     0     0 1341  561  1 99  0  0  0  0
14  0     12 135372  15788 585052    0    0     0    28 1331  608  0 100  0  0  0  0
17  0     12 134000  15788 585056    0    0     0     4 1377  617  0 100  0  0  0  0
15  0     12 132920  15788 585056    0    0     0    12 1413  601  1 99  0  0  0  0
15  0     12 134036  15788 585056    0    0     0     0 1402  607  0 100  0  0  0  0
14  0     12 132200  15788 585056    0    0     0     0 1398  640  0 100  0  0  0  0
15  0     12 133824  15796 585060    0    0     0    52 1374  606  0 100  0  0  0  0
15  0     12 132972  15796 585060    0    0     0     0 1416  666  0 100  0  0  0  0
13  0     12 134292  15796 585060    0    0     0    12 1420  656  1 99  0  0  0  0
 9  0     12 136596  15796 585064    0    0     0     0 1449  662  0 100  0  0  0  0
10  0     12 135996  15796 585064    0    0     0     0 1343  567  0 100  0  0  0  0
11  0     12 135496  15804 585056    0    0     0    28 1365  687  1 99  0  0  0  0
 5  0     12 138928  15804 585068    0    0     0     0 1375  682  0 100  0  0  0  0
 2  0     12 139596  15804 585068    0    0     0    12 1042  350  0 69 31  0  0  0
 2  0     12 138760  15804 585068    0    0     0     4 1362  629  0 100  0  0  0  0
 2  0     12 139724  15804 585068    0    0     0     0  736  253  0 45 55  0  0  0
 5  0     12 138880  15812 585064    0    0     0    28 1357  620  1 99  0  0  0  0
10  0     12 135976  15812 585072    0    0     0     0 1381  553  0 100  0  0  0  0
13  0     12 135728  15812 585072    0    0     0     8 1320  651  0 100  0  0  0  0
13  0     12 134580  15812 585072    0    0     0     0 1321  680  1 99  0  0  0  0
10  0     12 136652  15812 585076    0    0     0     4 1311  735  0 100  0  0  0  0
 3  0     12 138908  15812 585076    0    0     0     0 1315  716  1 99  0  0  0  0
 5  0     12 138360  15820 585076    0    0     0    32 1308  660  0 100  0  0  0  0
 1  0     12 139912  15820 585080    0    0     0     0  917  368  0 62 38  0  0  0
 9  0     12 136732  15820 585080    0    0     0    12 1338  594  1 99  0  0  0  0
 5  0     12 139624  15820 585080    0    0     0     0 1293  656  0 100  0  0  0  0
 3  0     12 138828  15820 585080    0    0     0     4 1346  671  0 100  0  0  0  0
10  0     12 136080  15828 585088    0    0     0    28 1552  674  1 99  0  0  0  0
 5  0     12 138808  15828 585088    0    0     0     0 1296  629  0 96  4  0  0  0
 1  0     12 139596  15828 585096    0    0     0     8 1250  491  0 91  9  0  0  0
 3  0     12 138524  15828 585096    0    0     0     0  642  280  0 40 60  0  0  0
 1  0     12 139812  15836 585096    0    0     0    40  997  417  0 63 37  0  0  0
 2  0     12 139620  15836 585096    0    0     0     0 1341  385  0 92  8  0  0  0
 1  0     12 140264  15836 585100    0    0     0     0  942  210  1 58 41  0  0  0
 1  0     12 139780  15836 585100    0    0     0    12 1155  430  0 79 21  0  0  0
 3  0     12 138496  15836 585100    0    0     0     0 1192  253  0 74 26  0  0  0
 2  0     12 140056  15844 585092    0    0     0    28 1373  607  0 100  0  0  0  0
 6  0     12 136228  15844 585100    0    0     0     4 1404  559  0 100  0  0  0  0
 2  0     12 139724  15844 585104    0    0     0     0 1152  451  0 81 19  0  0  0
 3  0     12 138500  15844 585104    0    0     0     0 1343  616  1 99  0  0  0  0
10  0     12 135788  15844 585104    0    0     0     8 1296  567  0 90 10  0  0  0
 9  0     12 137452  15844 585104    0    0     0     0 1303  635  1 99  0  0  0  0
15  0     12 133192  15852 585108    0    0     0    48 1385  670  0 100  0  0  0  0
12  0     12 135248  15852 585108    0    0     0     4 1331  717  0 100  0  0  0  0
