procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 476796  14072 256188    0    0     0     8  143  147  0  2 98  0  0  0
 0  0      0 476796  14072 256192    0    0     0     0  145  147  0  2 98  0  0  0
 0  0      0 476796  14080 256196    0    0     0    28  149  155  0  2 98  0  0  0
 0  0      0 476796  14080 256196    0    0     0     0  134  136  0  1 99  0  0  0
 0  0      0 476796  14080 256200    0    0     0     0  150  149  1  2 97  0  0  0
 0  0      0 476796  14080 256200    0    0     0    16  146  151  0  2 98  0  0  0
 0  0      0 476796  14080 256200    0    0     0     0  139  140  0  2 98  0  0  0
 0  0      0 476796  14088 256200    0    0     0    56  151  149  0  1 99  0  0  0
 0  0      0 476796  14088 256204    0    0     0     0  169  166  1  3 96  0  0  0
 0  0      0 476796  14088 256204    0    0     0     0  124  121  0  2 98  0  0  0
 0  0      0 476796  14088 256204    0    0     0     8  151  157  0  2 98  0  0  0
 0  0      0 476796  14088 256208    0    0     0     4  127  122  1  1 98  0  0  0
 0  0      0 476796  14096 256208    0    0     0    28  141  142  0  2 98  0  0  0
 0  0      0 476796  14096 256208    0    0     0     0  132  136  0  2 98  0  0  0
 0  0      0 476796  14096 256208    0    0     0     0  128  133  0  1 99  0  0  0
 0  0      0 476796  14096 256212    0    0     0    12  143  143  1  1 98  0  0  0
 0  0      0 476796  14096 256212    0    0     0     0  140  146  0  2 98  0  0  0
 0  0      0 476796  14104 256212    0    0     0    32  135  140  0  1 99  0  0  0
 0  0      0 476796  14104 256212    0    0     0     0  143  147  0  2 98  0  0  0
 0  0      0 476796  14104 256216    0    0     0     0  130  131  0  1 99  0  0  0
 0  0      0 476796  14104 256216    0    0     0     0  130  138  0  3 97  0  0  0
 0  0      0 476796  14104 256216    0    0     0     8  150  146  0  2 98  0  0  0
 0  0      0 476796  14112 256220    0    0     0    28  138  143  0  2 98  0  0  0
 0  0      0 476796  14112 256220    0    0     0     4  143  142  0  2 98  0  0  0
 0  0      0 476796  14112 256220    0    0     0     0  145  141  0  2 98  0  0  0
 0  0      0 476796  14112 256220    0    0     0     0  138  139  1  2 97  0  0  0
 0  0      0 476796  14112 256224    0    0     0     8  132  138  0  1 99  0  0  0
 1  0      0 476796  14120 256228    0    0     0    28  144  156  0  2 98  0  0  0
 0  0      0 476796  14120 256228    0    0     0     0  134  129  0  2 98  0  0  0
 0  0      0 476796  14120 256228    0    0     0     8  131  134  0  1 99  0  0  0
 0  0      0 476796  14120 256232    0    0     0     0  139  137  0  2 98  0  0  0
 0  0      0 476796  14120 256232    0    0     0    12  136  137  0  1 99  0  0  0
 0  0      0 476796  14128 256232    0    0     0    32  127  139  1  2 97  0  0  0
 0  0      0 476796  14128 256236    0    0     0     0  145  149  0  2 98  0  0  0
 0  0      0 476796  14128 256236    0    0     0     0  126  126  0  1 99  0  0  0
 0  0      0 476796  14128 256236    0    0     0     4  136  137  0  2 98  0  0  0
 0  0      0 476796  14128 256236    0    0     0     8  137  131  1  2 97  0  0  0
 0  0      0 476796  14136 256240    0    0     0    28  130  139  0  1 99  0  0  0
 0  0      0 476796  14136 256240    0    0     0     0  158  158  0  3 97  0  0  0
 0  0      0 476796  14136 256240    0    0     0     0  141  137  1  2 97  0  0  0
 0  0      0 476796  14136 256244    0    0     0     0  128  128  0  1 99  0  0  0
 0  0      0 476796  14136 256244    0    0     0    16  136  145  0  2 98  0  0  0
 0  0      0 476796  14144 256244    0    0     0    28  139  144  0  2 98  0  0  0
 0  0      0 476796  14144 256244    0    0     0    16  141  135  1  2 97  0  0  0
 0  0      0 476796  14144 256248    0    0     0     0  123  127  0  1 99  0  0  0
 0  0      0 476796  14144 256248    0    0     0     0  140  140  0  1 99  0  0  0
 0  0      0 476796  14144 256248    0    0     0     8  128  129  0  2 98  0  0  0
 0  0      0 476544  14144 256248    0    0     0     4  141  178  0  2 98  0  0  0
 1  0      0 471680  14152 261240    0    0     0    28  435  199  1 22 77  0  0  0
 2  0      0 468648  14152 263836    0    0     0     0 1147  200  0 86 14  0  0  0
 3  0      0 468728  14152 263836    0    0     0     0 1033  356  0 88 12  0  0  0
 4  0      0 467380  14152 263836    0    0     0     8 1034  527  2 98  0  0  0  0
 5  0      0 467900  14152 263840    0    0     0     0 1259  654  0 100  0  0  0  0
 6  0      0 467272  14160 263840    0    0     0    36 1359  638  1 99  0  0  0  0
 8  0      0 466452  14160 263840    0    0     0     0 1315  634  0 100  0  0  0  0
 8  0      0 466504  14160 263844    0    0     0     0 1257  656  1 99  0  0  0  0
 9  0      0 465200  14160 263844    0    0     0    12 1303  681  0 100  0  0  0  0
 8  0      0 466484  14160 263844    0    0     0     0 1299  672  0 100  0  0  0  0
 8  0      0 466208  14168 263852    0    0     0    28 1398  670  0 100  0  0  0  0
11  0      0 465580  14168 263852    0    0     0     4 1413  649  0 100  0  0  0  0
11  0      0 462984  14168 263852    0    0     0     0 1442  628  0 100  0  0  0  0
11  0      0 465772  14168 263852    0    0     0     0 1470  647  0 100  0  0  0  0
14  0      0 463264  14168 263856    0    0     0     8 1333  688  0 100  0  0  0  0
11  0      0 464452  14176 263856    0    0     0    28 1358  723  1 99  0  0  0  0
 8  0      0 466144  14176 263856    0    0     0     0 1320  706  0 100  0  0  0  0
 6  0      0 466364  14176 263860    0    0     0     4 1401  686  0 100  0  0  0  0
 3  0      0 468044  14176 263860    0    0     0     0 1334  702  0 100  0  0  0  0
 3  0      0 467432  14176 263860    0    0     0    12  870  370  0 54 46  0  0  0
 3  0      0 468212  14184 263860    0    0     0    32  913  299  1 57 41  0  0  0
 1  0      0 469076  14184 263864    0    0     0     0  889  181  0 54 46  0  0  0
 5  0      0 467536  14184 263864    0    0     0     0 1158  344  0 75 25  0  0  0
 2  0      0 468428  14184 263864    0    0     0     4 1407  449  0 99  1  0  0  0
 3  0      0 468116  14184 263864    0    0     0     0 1025  322  0 67 33  0  0  0
 1  0      0 469344  14192 263868    0    0     0    36 1317  370  1 89 10  0  0  0
 3  0      0 467524  14192 263868    0    0     0     0 1158  256  0 75 25  0  0  0
 2  0      0 468760  14192 263868    0    0     0     0 1303  517  0 100  0  0  0  0
 5  0      0 466692  14192 263872    0    0     0     0 1218  384  0 84 16  0  0  0
 3  0      0 467960  14192 263876    0    0     0     8 1257  507  0 92  8  0  0  0
