procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 441088  16460 288848    0    0     0     0  699  194  0 37 63  0  0  0
 2  0      0 440724  16460 288848    0    0     0     0  796  177  0 43 57  0  0  0
 0  0      0 441488  16468 288852    0    0     0    44 1149  409  0 74 26  0  0  0
 2  0      0 440772  16468 288852    0    0     0     8 1332  544  1 88 11  0  0  0
 2  0      0 440584  16468 288852    0    0     0     0 1145  328  0 72 28  0  0  0
 0  0      0 441612  16468 288852    0    0     0     4 1018  213  1 64 35  0  0  0
 0  0      0 441548  16468 288856    0    0     0     0  884  181  0 51 49  0  0  0
 0  0      0 441380  16476 288856    0    0     0    28  710  181  0 38 62  0  0  0
 1  0      0 440932  16476 288856    0    0     0     8 1287  344  0 84 16  0  0  0
 2  0      0 441316  16476 288856    0    0     0     0 1103  244  0 69 31  0  0  0
 0  0      0 441472  16476 288860    0    0     0     0 1087  281  0 67 33  0  0  0
 2  0      0 441060  16476 288860    0    0     0     4 1077  352  1 65 33  0  0  0
 1  0      0 441360  16484 288860    0    0     0    44 1011  260  0 61 39  0  0  0
 0  0      0 441524  16484 288864    0    0     0     0 1123  317  1 69 30  0  0  0
 1  0      0 440852  16484 288864    0    0     0    12 1040  307  0 64 36  0  0  0
 0  0      0 441184  16484 288864    0    0     0     0  857  236  0 49 51  0  0  0
 0  0      0 441708  16484 288868    0    0     0     0  747  325  0 41 59  0  0  0
 3  0      0 439680  16492 288860    0    0     0    32  445  177  0 20 80  0  0  0
 1  0      0 440160  16492 288868    0    0     0     0 1136  364  1 69 30  0  0  0
 0  0      0 441568  16492 288868    0    0     0     8 1036  330  0 62 38  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 439708  16492 288872    0    0     0     0  759  156  0 40 60  0  0  0
 1  0      0 441308  16492 288872    0    0     0     0  911  258  1 54 45  0  0  0
 5  0      0 439808  16500 288864    0    0     0    48  845  312  0 45 55  0  0  0
 2  0      0 441260  16500 288880    0    0     0     4  915  294  0 52 48  0  0  0
 2  0      0 441064  16500 288880    0    0     0     0 1293  547  0 86 14  0  0  0
 3  0      0 440664  16500 288880    0    0     0    12 1124  298  1 70 29  0  0  0
 0  0      0 441264  16500 288880    0    0     0     0  775  254  0 44 56  0  0  0
 2  0      0 440168  16500 288884    0    0     0     0  979  240  0 57 43  0  0  0
 4  0      0 440524  16508 288884    0    0     0    28  843  253  0 48 52  0  0  0
 2  0      0 440352  16508 288884    0    0     0     4  992  282  0 58 42  0  0  0
 0  0      0 441536  16508 288884    0    0     0     8  976  339  0 60 40  0  0  0
 3  0      0 439660  16508 288888    0    0     0     0  878  269  0 51 49  0  0  0
 3  0      0 439908  16508 288892    0    0     0     0  978  261  1 56 43  0  0  0
 0  0      0 441392  16516 288892    0    0     0    44  865  308  0 50 50  0  0  0
 2  0      0 440548  16516 288892    0    0     0     0 1193  470  1 77 22  0  0  0
 4  0      0 440060  16516 288896    0    0     0    20 1208  436  0 77 23  0  0  0
 2  0      0 439876  16516 288896    0    0     0     0  962  334  0 62 38  0  0  0
 2  0      0 440356  16516 288896    0    0     0     0 1046  332  1 62 37  0  0  0
 1  0      0 440768  16524 288900    0    0     0    36  810  254  0 46 54  0  0  0
 1  0      0 440484  16524 288900    0    0     0     0 1062  257  0 64 36  0  0  0
 3  0      0 439472  16524 288900    0    0     0     8  999  257  0 59 41  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 441340  16524 288904    0    0     0     4  918  244  0 54 46  0  0  0
 0  0      0 441212  16524 288904    0    0     0     0 1120  386  0 71 29  0  0  0
 3  0      0 439664  16532 288904    0    0     0    52  830  238  0 46 54  0  0  0
 0  0      0 441396  16532 288904    0    0     0     0  991  232  0 61 39  0  0  0
 1  0      0 440464  16532 288908    0    0     0     0 1192  422  1 74 25  0  0  0
 5  0      0 439156  16532 288908    0    0     0    12 1217  337  0 78 22  0  0  0
 0  0      0 441236  16532 288908    0    0     0     4 1154  439  0 74 26  0  0  0
 1  0      0 440732  16540 288900    0    0     0    28  976  312  1 62 37  0  0  0
 0  0      0 441188  16540 288912    0    0     0     0  780  205  1 43 56  0  0  0
 1  0      0 440512  16540 288912    0    0     0     0 1102  274  0 68 32  0  0  0
 0  0      0 440708  16540 288912    0    0     0     8  753  269  0 42 58  0  0  0
 0  0      0 441408  16540 288916    0    0     0     0 1067  355  0 67 33  0  0  0
 4  0      0 439680  16548 288908    0    0     0    48 1098  319  0 67 33  0  0  0
 1  0      0 440664  16548 288916    0    0     0     0 1247  406  0 82 18  0  0  0
 2  0      0 439608  16548 288916    0    0     0     0 1289  560  1 90  9  0  0  0
 3  0      0 440268  16548 288920    0    0     0    12 1081  381  0 69 31  0  0  0
 4  0      0 439416  16548 288920    0    0     0     0  903  224  0 53 47  0  0  0
 2  0      0 440196  16556 288920    0    0     0    32  911  357  0 53 46  1  0  0
 7  0      0 437552  16556 288920    0    0     0     0 1409  594  0 100  0  0  0  0
10  0      0 436508  16556 288920    0    0     0     0 1395  681  1 99  0  0  0  0
 6  0      0 437724  16556 288924    0    0     0     8 1368  711  0 100  0  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 441412  16556 288928    0    0     0     0 1322  615  0 91  9  0  0  0
 2  0      0 439816  16564 288920    0    0     0    28  540  188  0 30 70  0  0  0
 0  0      0 441340  16564 288928    0    0     0    20  948  389  0 61 39  0  0  0
 3  0      0 438652  16564 288928    0    0     0     0  680  203  1 43 56  0  0  0
 0  0      0 441212  16564 288928    0    0     0     8 1231  508  0 93  7  0  0  0
 5  0      0 439288  16564 288932    0    0     0     0  904  270  0 60 40  0  0  0
 1  0      0 440244  16564 288932    0    0     0     0 1127  373  0 81 19  0  0  0
 0  0      0 441328  16572 288932    0    0     0    28 1163  356  1 77 22  0  0  0
 1  0      0 441004  16572 288936    0    0     0     4  770  255  0 45 55  0  0  0
 0  0      0 441132  16572 288936    0    0     0    12  713  241  0 41 59  0  0  0
 3  0      0 439568  16572 288936    0    0     0     0  985  341  1 59 40  0  0  0
 3  0      0 440516  16572 288936    0    0     0     0 1340  467  0 91  9  0  0  0
 0  0      0 441152  16580 288940    0    0     0    44  785  255  0 45 55  0  0  0
 2  0      0 439936  16580 288940    0    0     0     0  888  344  0 53 47  0  0  0
 2  0      0 441296  16580 288940    0    0     0    12 1280  440  0 85 15  0  0  0
 1  0      0 440788  16580 288948    0    0     0     0 1022  329  1 61 38  0  0  0
 0  0      0 440664  16580 288948    0    0     0     0  942  238  0 56 44  0  0  0
 1  0      0 441032  16588 288940    0    0     0    28  772  219  0 43 57  0  0  0
 1  0      0 440232  16588 288952    0    0     0     0 1098  255  0 67 33  0  0  0
 2  0      0 440200  16588 288956    0    0     0    20 1230  453  1 80 19  0  0  0
 2  0      0 439668  16588 288956    0    0     0     0 1035  385  0 64 36  0  0  0
