procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0     12 103284  21920 615540    0    0     0     0 1139  220  0 72 28  0  0  0
 1  0     12 101492  21920 615540    0    0     0     4 1142  248  1 70 29  0  0  0
 1  0     12 102136  21920 615544    0    0     0     0 1353  251  0 83 17  0  0  0
 2  0     12 102148  21920 615544    0    0     0     0 1159  260  0 71 29  0  0  0
 2  0     12 102944  21928 615544    0    0     0    40 1253  282  0 78 22  0  0  0
 0  0     12 103436  21928 615544    0    0     0     0 1257  354  1 79 20  0  0  0
 4  0     12 102376  21928 615544    0    0     0     0 1374  404  0 92  8  0  0  0
 0  0     12 103232  21928 615548    0    0     0     4 1090  295  1 66 33  0  0  0
 0  0     12 103228  21928 615548    0    0     0     0 1068  364  0 67 33  0  0  0
 4  0     12 101016  21936 615548    0    0     0    40 1132  285  0 70 30  0  0  0
 1  0     12 102352  21936 615552    0    0     0     0 1069  316  0 66 34  0  0  0
 0  0     12 103464  21936 615552    0    0     0     0 1331  379  1 90  9  0  0  0
 1  0     12 102700  21936 615552    0    0     0     0 1150  219  0 73 27  0  0  0
 2  0     12 102056  21936 615556    0    0     0     4 1258  336  0 88 12  0  0  0
 5  0     12 102284  21944 615560    0    0     0    28 1283  372  0 84 16  0  0  0
 0  0     12 103416  21944 615560    0    0     0    12 1012  264  0 63 37  0  0  0
 1  0     12 102240  21944 615560    0    0     0     0  855  269  0 50 50  0  0  0
 2  0     12 101620  21944 615564    0    0     0     0 1150  206  0 75 25  0  0  0
 1  0     12 102744  21944 615564    0    0     0     0 1191  278  1 74 25  0  0  0
 0  0     12 102224  21952 615564    0    0     0    32 1218  284  0 78 22  0  0  0
 1  0     12 102956  21952 615568    0    0     0     8 1071  196  0 65 35  0  0  0
 0  0     12 103184  21952 615568    0    0     0     0  993  258  0 59 41  0  0  0
 2  0     12 102088  21952 615568    0    0     0     0 1192  275  0 75 25  0  0  0
 2  0     12 102688  21952 615568    0    0     0     0 1176  311  1 75 24  0  0  0
 2  0     12 102360  21960 615572    0    0     0    28 1177  364  0 83 17  0  0  0
 1  0     12 102944  21960 615572    0    0     0    16 1130  306  0 76 24  0  0  0
 1  0     12 102436  21960 615572    0    0     0     0 1155  329  0 75 25  0  0  0
 3  0     12 101424  21960 615572    0    0     0     0 1285  284  1 87 12  0  0  0
 1  0     12 102804  21960 615576    0    0     0     0 1221  321  0 82 18  0  0  0
 3  0     12 102404  21968 615576    0    0     0    28 1093  315  0 73 27  0  0  0
 0  0     12 103156  21968 615576    0    0     0     0 1073  203  1 65 34  0  0  0
 1  0     12 102288  21968 615580    0    0     0    12  991  316  0 61 39  0  0  0
 2  0     12 101904  21968 615580    0    0     0     0 1368  302  0 95  5  0  0  0
 2  0     12 101800  21968 615580    0    0     0     0 1329  526  1 90  9  0  0  0
 6  0     12  99492  21968 615580    0    0     0     0 1079  343  1 68 31  0  0  0
 0  0     12 103140  21976 615584    0    0     0    28 1051  309  0 67 33  0  0  0
 0  0     12 103148  21976 615584    0    0     0    12 1235  495  0 87 13  0  0  0
 3  0     12 102840  21976 615584    0    0     0     4 1134  321  0 71 29  0  0  0
 2  0     12 102592  21976 615584    0    0     0     0 1143  419  0 74 26  0  0  0
 2  0     12 102292  21976 615592    0    0     0     0 1325  532  0 100  0  0  0  0
 5  0     12 102504  21984 615592    0    0     0    28 1043  343  1 80 18  0  0  0
 1  0     12 102228  21984 615592    0    0     0     8  952  307  0 63 37  0  0  0
 3  0     12 102012  21984 615596    0    0     0     0 1199  483  0 100  0  0  0  0
10  0     12  98880  21984 615596    0    0     0     8 1266  508  0 100  0  0  0  0
 4  0     12 102072  21984 615596    0    0     0     0 1233  534  1 96  3  0  0  0
 2  0     12 102748  21992 615600    0    0     0    28 1105  463  0 79 21  0  0  0
 1  0     12 103136  21992 615600    0    0     0    12  907  242  0 55 45  0  0  0
 1  0     12 103104  21992 615600    0    0     0     0 1003  314  0 62 38  0  0  0
 0  0     12 103336  21992 615600    0    0     0     0 1146  238  1 71 28  0  0  0
 1  0     12 102620  21992 615604    0    0     0     4 1151  307  0 73 27  0  0  0
 0  0     12 103096  22000 615604    0    0     0    32 1313  269  0 87 13  0  0  0
 1  0     12 102648  22000 615604    0    0     0     0 1157  305  0 73 27  0  0  0
 2  0     12 102604  22000 615604    0    0     0     8 1107  323  1 70 29  0  0  0
 1  0     12 103028  22000 615608    0    0     0     0  982  183  0 60 40  0  0  0
 0  0     12 103092  22000 615608    0    0     0     0  973  185  0 59 41  0  0  0
 1  0     12 102796  22008 615608    0    0     0    32 1048  235  0 63 37  0  0  0
 1  0     12 102064  22008 615608    0    0     0     0 1203  310  0 77 23  0  0  0
 0  0     12 103080  22008 615612    0    0     0    12 1284  426  0 86 14  0  0  0
 1  0     12 102308  22008 615612    0    0     0     0 1013  313  1 62 37  0  0  0
 1  0     12 103020  22008 615612    0    0     0     0 1240  325  0 81 19  0  0  0
 3  0     12 101884  22016 615616    0    0     0    28 1038  285  0 64 36  0  0  0
 1  0     12 102616  22016 615616    0    0     0     4 1100  340  0 71 29  0  0  0
 1  0     12 103068  22016 615616    0    0     0     8 1308  443  0 91  9  0  0  0
 1  0     12 102780  22016 615616    0    0     0     0  940  245  1 55 44  0  0  0
 0  0     12 103032  22016 615620    0    0     0     0  952  330  1 59 40  0  0  0
 1  0     12 102164  22024 615620    0    0     0    28 1111  188  0 68 32  0  0  0
 1  0     12 102544  22024 615620    0    0     0     0 1188  423  0 77 23  0  0  0
 4  0     12 101256  22024 615620    0    0     0    12 1328  416  0 95  5  0  0  0
 2  0     12 102760  22024 615624    0    0     0     0 1154  361  1 73 25  0  0  0
 0  0     12 103052  22024 615624    0    0     0     0 1270  516  0 91  9  0  0  0
 7  0     12 100240  22032 615616    0    0     0    32 1110  361  0 70 30  0  0  0
 3  0     12 102424  22032 615632    0    0     0     0 1058  373  0 66 34  0  0  0
 2  0     12 101936  22032 615632    0    0     0    12 1332  471  0 94  6  0  0  0
 2  0     12 102448  22032 615632    0    0     0     4 1142  244  1 74 25  0  0  0
 1  0     12 102516  22032 615636    0    0     0     0  981  310  0 62 38  0  0  0
 3  0     12 102380  22032 615636    0    0     0     0  954  223  0 56 44  0  0  0
 0  0     12 103056  22040 615636    0    0     0    28 1208  357  0 79 21  0  0  0
 1  0     12 102696  22040 615636    0    0     0     8 1170  346  1 74 24  0  0  0
 1  0     12 102156  22040 615640    0    0     0     0 1045  192  0 64 36  0  0  0
 0  0     12 103048  22040 615640    0    0     0     4  998  341  0 63 37  0  0  0
 2  0     12 101924  22040 615640    0    0     0     0  987  256  0 57 43  0  0  0
 0  0     12 103136  22048 615640    0    0     0    28 1075  259  1 70 29  0  0  0
 2  0     12 102960  22048 615644    0    0     0     0 1169  395  0 77 23  0  0  0
 1  0     12 102940  22048 615644    0    0     0    12 1033  224  0 63 37  0  0  0
 0  0     12 103008  22048 615644    0    0     0     0 1018  366  0 66 34  0  0  0
 3  0     12 101832  22048 615644    0    0     0     4 1303  349  0 86 14  0  0  0
 1  0     12 102800  22056 615648    0    0     0    28  948  242  1 56 42  0  0  0
 0  0     12 103152  22056 615648    0    0     0     0  810  210  0 48 52  0  0  0
 2  0     12 103240  22056 615652    0    0     0     8 1055  199  1 63 36  0  0  0
 1  0     12 102696  22056 615656    0    0     0     0 1327  267  0 89 11  0  0  0
 1  0     12 102348  22056 615656    0    0     0     0 1151  250  0 72 28  0  0  0
 1  0     12 102208  22064 615656    0    0     0    36 1117  219  0 73 27  0  0  0
 1  0     12 103004  22064 615656    0    0     0     0 1116  274  0 70 30  0  0  0
 1  0     12 102752  22064 615660    0    0     0    12 1287  374  1 86 13  0  0  0
 3  0     12 101544  22064 615660    0    0     0     0 1314  358  0 88 13  0  0  0
 1  0     12 102908  22064 615660    0    0     0     0 1191  264  0 79 21  0  0  0
 1  0     12 102988  22072 615664    0    0     0    28  895  220  0 53 47  0  0  0
 1  0     12 102672  22072 615664    0    0     0     4 1033  233  1 63 36  0  0  0
 0  0     12 102964  22072 615664    0    0     0     8 1017  292  0 62 38  0  0  0
 3  0     12 101436  22072 615664    0    0     0     0 1082  247  0 66 34  0  0  0
 2  0     12 102016  22072 615668    0    0     0     0 1147  244  0 77 23  0  0  0
 2  0     12 102500  22080 615668    0    0     0    28 1367  460  0 93  7  0  0  0
 1  0     12 102852  22080 615668    0    0     0     0  972  308  1 61 38  0  0  0
 1  0     12 102660  22080 615672    0    0     0    12 1063  244  0 67 33  0  0  0
 0  0     12 102944  22080 615672    0    0     0     0 1041  331  0 65 35  0  0  0
 0  0     12 103420  22080 615672    0    0     0     0 1247  352  1 78 20  0  0  0
 2  0     12 102616  22088 615664    0    0     0    28 1084  324  0 67 33  0  0  0
 0  0     12 102964  22088 615676    0    0     0     0  993  189  0 58 42  0  0  0
 1  0     12 102872  22088 615676    0    0     0     0  992  308  0 60 40  0  0  0
 0  0     12 103188  22088 615676    0    0     0    16 1229  336  0 80 20  0  0  0
 1  0     12 102964  22088 615676    0    0     0     0 1123  351  1 70 29  0  0  0
 1  0     12 102724  22096 615672    0    0     0    28 1155  288  0 74 26  0  0  0
 1  0     12 102724  22096 615680    0    0     0     0  946  238  0 60 40  0  0  0
 0  0     12 103044  22096 615680    0    0     0     0  848  245  1 53 46  0  0  0
 0  0     12 103040  22096 615684    0    0     0     8  954  231  0 60 40  0  0  0
 0  0     12 103036  22096 615684    0    0     0     4  842  235  0 52 48  0  0  0
 1  0     12 102688  22096 615684    0    0     0     0  898  205  0 56 44  0  0  0
 0  0     12 103060  22104 615684    0    0     0    28  906  193  0 56 44  0  0  0
 2  0     12 103060  22104 615688    0    0     0     0  861  203  0 54 46  0  0  0
 1  0     12 102644  22104 615688    0    0     0    12  940  213  0 59 41  0  0  0
 1  0     12 102840  22104 615688    0    0     0     4  932  177  0 58 42  0  0  0
 1  0     12 101932  22104 615692    0    0     0     0  912  203  1 54 45  0  0  0
 1  0     12 102308  22112 615696    0    0     0    32 1056  219  0 67 33  0  0  0
 0  0     12 103044  22112 615696    0    0     0     0  931  255  0 59 41  0  0  0
 1  0     12 101672  22112 615700    0    0     0     8  955  205  1 56 43  0  0  0
 1  0     12 102148  22112 615700    0    0     0     0  966  200  0 58 42  0  0  0
 0  0     12 103072  22112 615700    0    0     0     4  883  164  0 50 50  0  0  0
 2  0     12 101944  22120 615700    0    0     0    28  896  174  1 50 49  0  0  0
 1  0     12 102644  22120 615704    0    0     0     0 1012  171  0 61 39  0  0  0
 0  0     12 103064  22120 615704    0    0     0     0  955  157  0 55 45  0  0  0
 1  0     12 102808  22120 615704    0    0     0    12 1009  175  0 58 42  0  0  0
 1  0     12 102644  22120 615704    0    0     0     0 1017  162  0 60 40  0  0  0
 0  0     12 103048  22128 615708    0    0     0    36  957  177  1 55 43  0  0  0
