procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0     12  83128  21600 632952    0    0     0    12  382  183  0  8 92  0  0  0
 0  0     12  83128  21600 632952    0    0     0     0  497  222  0 10 90  0  0  0
 0  0     12  83128  21600 632952    0    0     0     0  384  205  1  9 90  0  0  0
 0  0     12  83128  21608 632960    0    0     0    32  449  202  0 10 90  0  0  0
 0  0     12  83128  21608 632960    0    0     0     0  306  155  0  4 96  0  0  0
 0  0     12  83128  21608 632960    0    0     0     0  432  201  0 11 89  0  0  0
 0  0     12  83128  21608 632964    0    0     0     8  448  223  0  9 91  0  0  0
 0  0     12  83128  21608 632964    0    0     0     0  355  180  0  7 93  0  0  0
 0  0     12  83128  21608 632964    0    0     0     0  404  188  1  8 91  0  0  0
 0  0     12  83128  21616 632964    0    0     0    36  401  225  0  9 91  0  0  0
 0  0     12  83128  21616 632968    0    0     0     0  345  188  0  8 92  0  0  0
 0  0     12  83128  21616 632968    0    0     0    12  356  178  0  8 92  0  0  0
 0  0     12  83128  21616 632968    0    0     0     0  395  189  1  8 91  0  0  0
 0  0     12  83128  21616 632968    0    0     0     0  378  206  0  9 91  0  0  0
 0  0     12  83128  21624 632972    0    0     0    28  435  208  0 10 90  0  0  0
 1  0     12  83128  21624 632972    0    0     0     4  392  195  1  9 90  0  0  0
 0  0     12  83128  21624 632972    0    0     0     8  383  193  0  7 93  0  0  0
 0  0     12  83128  21624 632972    0    0     0     0  371  196  0  9 91  0  0  0
 2  0     12  83128  21624 632976    0    0     0     0  395  177  0  7 93  0  0  0
 0  0     12  83128  21632 632976    0    0     0    28  392  197  0 10 90  0  0  0
 0  0     12  83128  21632 632976    0    0     0     0  360  167  0  7 93  0  0  0
 0  0     12  83128  21632 632976    0    0     0    12  446  214  0  9 91  0  0  0
 0  0     12  83128  21632 632984    0    0     0     0  355  186  0  8 92  0  0  0
 0  0     12  83128  21632 632984    0    0     0     0  421  207  0 10 90  0  0  0
 0  0     12  83128  21640 632976    0    0     0    28  428  212  1  8 91  0  0  0
 0  0     12  83128  21640 632988    0    0     0     0  471  235  0 11 89  0  0  0
 2  0     12  83128  21640 632988    0    0     0    20  413  209  0  8 92  0  0  0
 0  0     12  83128  21640 632988    0    0     0     0  544  262  1 12 87  0  0  0
 0  0     12  83128  21640 632988    0    0     0     0  436  210  0  8 92  0  0  0
 0  0     12  83128  21648 632992    0    0     0    32  497  249  0  9 91  0  0  0
 0  0     12  83128  21648 632992    0    0     0     0  463  226  0 10 90  0  0  0
 0  0     12  83128  21648 632992    0    0     0     8  394  198  1  7 92  0  0  0
 1  0     12  83128  21648 632996    0    0     0     4  413  233  0 11 89  0  0  0
 0  0     12  83128  21648 632996    0    0     0     0  512  251  0  9 91  0  0  0
 0  0     12  83128  21656 632988    0    0     0    36  388  205  0  9 91  0  0  0
 1  0     12  83128  21656 633000    0    0     0     0  478  235  1  9 90  0  0  0
 3  0     12  83128  21656 633000    0    0     0    12  609  258  0 14 86  0  0  0
 0  0     12  83128  21656 633000    0    0     0     0  476  249  0 11 89  0  0  0
 1  0     12  83128  21656 633000    0    0     0     4  486  224  1  9 90  0  0  0
 0  0     12  83128  21664 633004    0    0     0    28  462  213  0  9 91  0  0  0
 0  0     12  83128  21664 633004    0    0     0     0  374  191  0  7 93  0  0  0
 1  0     12  83128  21664 633004    0    0     0     8  510  233  0 12 88  0  0  0
 0  0     12  83128  21664 633004    0    0     0     0  405  196  0  9 91  0  0  0
 0  0     12  83128  21664 633008    0    0     0     0  410  199  1 10 89  0  0  0
 0  0     12  83128  21672 633000    0    0     0    32  410  209  0  9 91  0  0  0
 0  0     12  83128  21672 633008    0    0     0     0  330  178  0  4 96  0  0  0
 0  0     12  83128  21672 633008    0    0     0    12  394  193  1  8 91  0  0  0
 0  0     12  83128  21672 633012    0    0     0     0  466  212  0 11 89  0  0  0
 0  0     12  83128  21672 633012    0    0     0     0  344  168  0  5 95  0  0  0
 0  0     12  83128  21672 633012    0    0     0     0  404  214  0  9 91  0  0  0
 0  0     12  83128  21680 633016    0    0     0    32  443  219  0 10 90  0  0  0
 0  0     12  83128  21680 633016    0    0     0     0  460  221  0 12 88  0  0  0
 1  0     12  83128  21680 633016    0    0     0     8  357  179  1  5 94  0  0  0
 0  0     12  83128  21680 633016    0    0     0     0  426  200  0  8 92  0  0  0
 0  0     12  83128  21680 633020    0    0     0     0  333  165  0  6 94  0  0  0
 0  0     12  83128  21688 633020    0    0     0    28  386  206  1  8 91  0  0  0
 0  0     12  84928  21688 633020    0    0     0     4  432  199  0 10 90  0  0  0
