procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 532080  13836 203668    0    0     0    56 1020  367  0 64 36  0  0  0
 3  0      0 530260  13836 203668    0    0     0     0  508  194  0 26 74  0  0  0
 1  0      0 532136  13836 203668    0    0     0     0  878  194  1 52 47  0  0  0
 1  0      0 531452  13836 203668    0    0     0     8  705  205  0 38 62  0  0  0
 1  0      0 532092  13836 203668    0    0     0     0 1055  313  0 67 33  0  0  0
 1  0      0 530936  13844 203672    0    0     0    32  695  155  1 39 60  0  0  0
 0  0      0 532308  13844 203672    0    0     0     0  984  298  0 61 39  0  0  0
 0  0      0 532052  13844 203672    0    0     0     0  642  149  0 34 66  0  0  0
 0  0      0 532052  13844 203672    0    0     0     8  618  179  0 31 69  0  0  0
 0  0      0 532048  13844 203676    0    0     0     0  649  165  0 36 64  0  0  0
 0  0      0 532040  13852 203668    0    0     0    28  753  175  0 41 59  0  0  0
 1  0      0 531172  13852 203676    0    0     0     4  815  160  1 48 51  0  0  0
 2  0      0 531144  13852 203676    0    0     0     0  767  224  0 42 58  0  0  0
 2  0      0 531320  13852 203676    0    0     0    12  980  212  0 59 41  0  0  0
 1  0      0 531140  13852 203680    0    0     0     0 1129  377  1 72 27  0  0  0
 2  0      0 530548  13860 203672    0    0     0    28  742  207  0 42 58  0  0  0
 0  0      0 532028  13860 203680    0    0     0     0  962  375  0 60 40  0  0  0
 2  0      0 531284  13860 203680    0    0     0     4 1147  227  0 80 20  0  0  0
 5  0      0 530420  13860 203684    0    0     0     0  965  394  1 67 32  0  0  0
 2  0      0 530612  13860 203684    0    0     0     8 1079  335  0 68 32  0  0  0
 1  0      0 531884  13868 203684    0    0     0    32 1181  427  0 78 22  0  0  0
 2  0      0 531556  13868 203684    0    0     0     0  520  129  1 30 69  0  0  0
 5  0      0 529060  13868 203684    0    0     0     0 1046  425  0 100  0  0  0  0
 3  0      0 530296  13868 203684    0    0     0     4 1101  534  2 98  0  0  0  0
 2  0      0 531068  13868 203688    0    0     0     8 1047  494  0 100  0  0  0  0
 0  0      0 532004  13876 203688    0    0     0    28 1003  205  1 71 28  0  0  0
 0  0      0 532284  13876 203692    0    0     0     0  760  172  0 45 55  0  0  0
 1  0      0 531936  13876 203692    0    0     0     0  507  157  0 28 72  0  0  0
 3  0      0 530884  13884 203692    0    0     0    24  935  287  0 69 31  0  0  0
 1  0      0 532020  13884 203692    0    0     0     4 1102  275  1 75 24  0  0  0
 1  0      0 531796  13884 203692    0    0     0     8 1070  273  0 71 29  0  0  0
 2  0      0 530920  13884 203692    0    0     0     0  622  166  0 35 65  0  0  0
 2  0      0 531176  13884 203696    0    0     0     0 1049  334  0 71 29  0  0  0
 0  0      0 531972  13892 203692    0    0     0    36  736  207  1 45 54  0  0  0
 1  0      0 531968  13892 203700    0    0     0     0  697  151  0 39 61  0  0  0
 1  0      0 531332  13892 203700    0    0     0    16  821  180  0 49 51  0  0  0
 0  0      0 531968  13892 203704    0    0     0    12  754  182  0 43 57  0  0  0
 0  0      0 532160  13892 203704    0    0     0     0  738  139  0 42 58  0  0  0
 1  0      0 531668  13900 203708    0    0     0    36 1024  257  0 63 37  0  0  0
 4  0      0 531332  13900 203708    0    0     0     0  922  260  2 85 13  0  0  0
 0  0      0 531952  13900 203712    0    0     0    12 1023  431  0 95  5  0  0  0
 5  0      0 529588  13900 203712    0    0     0     4 1012  380  0 89 11  0  0  0
 0  0      0 531952  13900 203712    0    0     0     0  843  372  1 58 40  0  0  0
 0  0      0 531944  13908 203712    0    0     0    28  993  440  0 73 27  0  0  0
 0  0      0 532132  13908 203712    0    0     0     0  997  300  1 70 29  0  0  0
 2  0      0 531228  13908 203716    0    0     0     8  874  351  0 56 44  0  0  0
 0  0      0 531940  13908 203716    0    0     0     0  808  282  0 51 49  0  0  0
 2  0      0 531708  13908 203716    0    0     0     4  953  223  0 61 39  0  0  0
 2  0      0 530144  13908 203716    0    0     0     0  793  198  1 45 53  0  0  0
 1  0      0 530996  13916 203716    0    0     0    28 1020  242  0 67 33  0  0  0
 0  0      0 531924  13916 203720    0    0     0     0  791  250  0 44 56  0  0  0
 2  0      0 531860  13916 203720    0    0     0     8  742  179  0 42 58  0  0  0
 0  0      0 531928  13916 203720    0    0     0     0  550  163  1 29 70  0  0  0
 0  0      0 531436  13916 203724    0    0     0     4  831  179  0 49 51  0  0  0
 2  0      0 531400  13924 203724    0    0     0    28  892  184  0 53 47  0  0  0
 0  0      0 531848  13924 203724    0    0     0     0 1115  348  0 72 28  0  0  0
 0  0      0 531848  13924 203724    0    0     0     8  766  182  0 43 57  0  0  0
 0  0      0 532036  13924 203724    0    0     0     0  544  184  0 29 71  0  0  0
 5  0      0 531740  13924 203724    0    0     0     0  298  131  1 13 86  0  0  0
 1  0      0 531256  13932 203728    0    0     0    80  600  212  0 31 69  0  0  0
 2  0      0 530320  13932 203728    0    0     0     0  834  180  0 50 50  0  0  0
 2  0      0 530696  13932 203728    0    0     0     0  887  265  0 56 44  0  0  0
 1  0      0 530412  13932 203728    0    0     0     8 1088  276  0 69 31  0  0  0
 1  0      0 530760  13932 203732    0    0     0     0  419  162  0 21 79  0  0  0
 1  0      0 531192  13940 203732    0    0     0    28  985  206  0 62 38  0  0  0
 2  0      0 531672  13940 203732    0    0     0     4  941  180  1 58 41  0  0  0
 0  0      0 531608  13940 203732    0    0     0     0 1114  275  0 72 28  0  0  0
 1  0      0 531572  13940 203736    0    0     0    12 1064  316  0 67 33  0  0  0
