procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0   5936 266488  14008 459888    0    0     0     4  348  131  0 15 85  0  0  0
 1  0   5936 266000  14016 459880    0    0     0    32  505  146  0 26 74  0  0  0
 0  0   5936 266728  14016 459888    0    0     0     0  328  133  0 15 85  0  0  0
 0  0   5936 266636  14016 459888    0    0     0     0  520  130  0 28 72  0  0  0
 0  0   5936 266728  14016 459888    0    0     0     0  289  114  0 14 86  0  0  0
 0  0   5936 266728  14016 459888    0    0     0     8  538  155  1 28 71  0  0  0
 0  0   5936 266732  14016 459888    0    0     0     0  382  123  0 18 82  0  0  0
 0  0   5936 266244  14024 459888    0    0     0    32  250  154  0  9 91  0  0  0
 0  0   5936 266720  14024 459888    0    0     0     0  302  120  0 13 87  0  0  0
 1  0   5936 266468  14024 459888    0    0     0     0  555  142  0 31 69  0  0  0
 0  0   5936 266244  14024 459888    0    0     0     4  234  150  0  8 92  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0   5936 266244  14024 459888    0    0     0     0  472  143  0 24 76  0  0  0
 0  0   5936 266460  14032 459892    0    0     0    16  350  143  0 17 83  0  0  0
 1  0   5936 266236  14032 459892    0    0     0     4  240  128  0  8 92  0  0  0
 0  0   5936 266168  14032 459892    0    0     0     0  301  128  1 13 86  0  0  0
 0  0   5936 266236  14032 459892    0    0     0     0  487  169  0 25 75  0  0  0
 0  0   5936 266168  14032 459892    0    0     0     8  253  120  0 10 90  0  0  0
 1  0   5936 265788  14032 459892    0    0     0     0  475  137  0 24 76  0  0  0
 0  0   5936 266164  14040 459892    0    0     0    28  346  138  0 16 84  0  0  0
 1  0   5936 266224  14040 459892    0    0     0     4  533  180  0 28 72  0  0  0
 0  0   5936 266700  14040 459892    0    0     0     0  259  128  1 11 88  0  0  0
 0  0   5936 266700  14040 459892    0    0     0     0  434  153  0 21 79  0  0  0
 0  0   5936 266700  14040 459892    0    0     0     4  213  134  0  8 92  0  0  0
 0  0   5936 266692  14048 459884    0    0     0    16  344  153  0 16 84  0  0  0
 0  0   5936 266604  14048 459892    0    0     0     0  293  122  0 13 87  0  0  0
 0  0   5936 265968  14048 459896    0    0     0     4  351  152  0 15 85  0  0  0
 0  0   5936 266596  14048 459896    0    0     0     0  395  131  0 20 80  0  0  0
 2  0   5936 266436  14048 459896    0    0     0    24  465  140  0 23 77  0  0  0
 1  0   5936 265724  14056 459888    0    0     0    32  186  145  0  5 95  0  0  0
 0  0   5936 266140  14056 459896    0    0     0     0  416  138  0 20 80  0  0  0
 0  0   5936 266588  14056 459896    0    0     0     0  361  140  0 18 82  0  0  0
 1  0   5936 266240  14056 459896    0    0     0     4  359  129  0 17 83  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0   5936 266680  14056 459896    0    0     0     4  455  141  0 22 78  0  0  0
 0  0   5936 265952  14064 459888    0    0     0    16  253  141  0 10 89  1  0  0
 0  0   5936 266232  14064 459896    0    0     0     0  295  126  1 13 86  0  0  0
 2  0   5936 265076  14064 459896    0    0     0     0  367  130  0 19 81  0  0  0
 3  0   5936 266292  14064 459896    0    0     0     0  175  116  0  6 94  0  0  0
 0  0   5936 266672  14064 459900    0    0     0     4  489  146  0 25 75  0  0  0
 0  0   5936 266192  14064 459900    0    0     0     8  217  137  0  7 93  0  0  0
 0  0   5936 266184  14072 459900    0    0     0    28  484  169  0 25 75  0  0  0
 0  0   5936 266184  14072 459900    0    0     0     0  254  145  0  9 91  0  0  0
 0  0   5936 266184  14072 459900    0    0     0     0  146  112  0  4 96  0  0  0
 1  0   5936 266124  14072 459900    0    0     0     0  304  138  1 12 87  0  0  0
 0  0   5936 266568  14072 459900    0    0     0     8  353  137  0 16 84  0  0  0
 1  0   5936 265928  14080 459904    0    0     0    16  248  154  0  9 91  0  0  0
 0  0   5936 266172  14080 459904    0    0     0     0  293  131  0 13 87  0  0  0
 0  0   5936 266644  14080 459904    0    0     0     0  333  119  0 15 85  0  0  0
 0  0   5936 266616  14080 459904    0    0     0     0  336  126  0 17 83  0  0  0
 0  0   5936 266652  14080 459904    0    0     0     0  345  134  0 15 85  0  0  0
 0  0   5936 265012  14088 459908    0    0     0    48  277  179  1 10 89  0  0  0
 0  0   5936 266160  14088 459908    0    0     0     0  303  134  0 14 86  0  0  0
 0  0   5936 266160  14088 459908    0    0     0     0  200  140  0  6 94  0  0  0
 0  0   5936 266640  14088 459908    0    0     0     0  254  127  1 10 89  0  0  0
