#Date;Time;[CPU]User%;[CPU]Nice%;[CPU]Sys%;[CPU]Wait%;[CPU]Irq%;[CPU]Soft%;[CPU]Steal%;[CPU]Idle%;[CPU]Totl%;[CPU]Guest%;[CPU]GuestN%;[CPU]Intrpt/sec;[CPU]Ctx/sec;[CPU]Proc/sec;[CPU]ProcQue;[CPU]ProcRun;[CPU]L-Avg1;[CPU]L-Avg5;[CPU]L-Avg15;[CPU]RunTot;[CPU]BlkTot;[MEM]Tot;[MEM]Used;[MEM]Free;[MEM]Shared;[MEM]Buf;[MEM]Cached;[MEM]Slab;[MEM]Map;[MEM]Anon;[MEM]AnonH;[MEM]Commit;[MEM]Locked;[MEM]SwapTot;[MEM]SwapUsed;[MEM]SwapFree;[MEM]SwapIn;[MEM]SwapOut;[MEM]Dirty;[MEM]Clean;[MEM]Laundry;[MEM]Inactive;[MEM]PageIn;[MEM]PageOut;[MEM]PageFaults;[MEM]PageMajFaults;[MEM]HugeTotal;[MEM]HugeFree;[MEM]HugeRsvd;[MEM]SUnreclaim;[NET]RxPktTot;[NET]TxPktTot;[NET]RxKBTot;[NET]TxKBTot;[NET]RxCmpTot;[NET]RxMltTot;[NET]TxCmpTot;[NET]RxErrsTot;[NET]TxErrsTot;[DSK]ReadTot;[DSK]WriteTot;[DSK]OpsTot;[DSK]ReadKBTot;[DSK]WriteKBTot;[DSK]KbTot;[DSK]ReadMrgTot;[DSK]WriteMrgTot;[DSK]MrgTot;[NFS]ReadsS;[NFS]WritesS;[NFS]MetaS;[NFS]CommitS;[NFS]Udp;[NFS]Tcp;[NFS]TcpConn;[NFS]BadAuth;[NFS]BadClient;[NFS]ReadsC;[NFS]WritesC;[NFS]MetaC;[NFS]CommitC;[NFS]Retrans;[NFS]AuthRef
20251011;15:38:08;79;0;8;0;0;0;0;13;87;0;0;8335;915;0;704;9;936;955;880;9;0;15995824;8471400;7524424;0;113460;3124176;315104;629708;4516844;0;10894204;32;2097148;2304;2094844;0;153092096;172;0;0;1582528;0;149504;223252;0;0;0;0;194512;0;0;0;0;0;0;0;0;0;0;1188;1188;0;151636;151636;0;36680;36680;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:38:09;84;0;3;0;0;0;0;12;88;0;0;7139;861;0;704;9;936;955;880;9;0;15995824;8445312;7550512;0;113468;3124176;315104;629708;4612668;0;10894204;32;2097148;2304;2094844;0;0;4;0;0;1582536;0;192;122000;0;0;0;0;194512;0;0;0;0;0;0;0;0;0;0;42;42;0;192;192;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:38:10;84;0;4;0;0;0;0;12;88;0;0;7162;864;0;704;10;936;955;880;10;0;15995824;8505556;7490268;0;113468;3124176;315104;629708;4633680;0;10894140;32;2097148;2304;2094844;0;0;4;0;0;1582536;0;0;136839;0;0;0;0;194512;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:38:11;81;0;7;0;0;0;0;12;88;0;0;7267;1119;6;704;10;936;955;880;9;0;15995824;8758452;7237372;0;113468;3124224;315104;629708;4818904;0;10894140;32;2097148;2304;2094844;0;0;56;0;0;1582584;0;0;243455;0;0;0;0;194512;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:38:12;84;0;4;0;0;0;0;12;88;0;0;7125;816;0;704;9;933;954;880;9;0;15995824;8858396;7137428;0;113468;3124224;315104;629708;4926932;0;10894140;32;2097148;2304;2094844;0;0;56;0;0;1582584;0;0;223563;0;0;0;0;194512;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:38:13;81;0;6;0;0;0;0;12;88;0;0;7128;863;0;704;9;933;954;880;9;0;15995824;9067556;6928268;0;113468;3124224;315104;629708;5036892;0;10894140;32;2097148;2304;2094844;0;0;56;0;0;1582584;0;0;355094;0;0;0;0;194512;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:38:14;86;0;2;0;0;0;0;12;88;0;0;7136;799;0;704;9;933;954;880;9;0;15995824;9101580;6894244;0;113468;3124224;315104;629708;5118232;0;10894140;32;2097148;2304;2094844;0;0;56;0;0;1582584;0;4;85915;0;0;0;0;194512;0;0;0;0;0;0;0;0;0;0;1;1;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:38:15;82;0;5;0;0;0;0;12;88;0;0;7149;893;0;704;9;933;954;880;9;0;15995824;9131564;6864260;0;113476;3124216;315104;629708;5040592;0;10894140;32;2097148;2304;2094844;0;0;52;0;0;1582584;0;20;275494;0;0;0;0;194512;0;0;0;0;0;0;0;0;0;0;2;2;0;20;20;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:38:16;84;0;3;0;0;0;0;12;88;0;0;7274;1098;6;704;9;933;954;880;9;0;15995824;9202280;6793544;0;113476;3124224;315104;629708;5297248;0;10894140;32;2097148;2304;2094844;0;0;12;0;0;1582592;0;52;97803;0;0;0;0;194512;0;0;0;0;0;0;0;0;0;0;1;1;0;52;52;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:38:17;85;0;2;0;0;0;0;12;88;0;0;7143;855;0;704;9;930;953;881;9;0;15995824;9379432;6616392;0;113476;3124224;315104;629708;5390912;0;10894140;32;2097148;2304;2094844;0;0;12;0;0;1582592;0;0;88921;0;0;0;0;194512;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:38:18;86;0;2;0;0;0;0;12;88;0;0;7138;828;0;704;9;930;953;881;9;0;15995824;9443956;6551868;0;113476;3124224;315104;629708;5391152;0;10894140;32;2097148;2304;2094844;0;0;12;0;0;1582592;0;0;65588;0;0;0;0;194512;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:38:19;86;0;1;0;0;0;0;12;88;0;0;7139;819;0;704;9;930;953;881;9;0;15995824;9524340;6471484;0;113476;3124224;315104;629708;5566176;0;10894140;32;2097148;2304;2094844;0;0;12;0;0;1582592;0;0;43727;0;0;0;0;194512;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:38:20;86;0;2;0;0;0;0;12;88;0;0;7133;796;0;704;10;930;953;881;10;0;15995824;9562316;6433508;0;113476;3124224;315104;629708;5633944;0;10894140;32;2097148;2304;2094844;0;0;12;0;0;1582592;0;8;82519;0;0;0;0;194512;0;0;0;0;0;0;0;0;0;0;2;2;0;8;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:38:21;86;0;1;0;0;0;0;12;88;0;0;7263;1135;6;704;10;930;953;881;9;0;15995824;9643044;6352780;0;113484;3124216;315104;629708;5711480;0;10894144;32;2097148;2304;2094844;0;0;0;0;0;1582592;0;24;20197;0;0;0;0;194512;0;0;0;0;0;0;0;0;0;0;2;2;0;24;24;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:38:22;87;0;1;0;0;0;0;13;87;0;0;7128;795;0;704;9;928;952;881;9;0;15995824;9594472;6401352;0;113484;3124224;315104;629708;5664076;0;10894144;32;2097148;2304;2094844;0;0;16;0;0;1582592;0;0;26868;0;0;0;0;194512;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:38:23;86;0;2;0;0;0;0;12;88;0;0;7140;830;0;704;9;928;952;881;9;0;15995824;9731244;6264580;0;113484;3124224;315104;629708;5829164;0;10894144;32;2097148;2304;2094844;0;0;16;0;0;1582600;0;0;68200;0;0;0;0;194512;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:38:24;86;0;1;0;0;0;0;12;88;0;0;7123;795;0;704;9;928;952;881;9;0;15995824;9875880;6119944;0;113484;3124224;315104;629708;5982656;0;10894144;32;2097148;2304;2094844;0;0;16;0;0;1582600;0;0;38455;0;0;0;0;194512;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:38:25;82;0;5;0;0;0;0;12;88;0;0;7167;918;0;704;9;928;952;881;9;0;15995824;7166812;8829012;0;113484;3132304;315104;629708;3088740;0;10902228;32;2097148;2304;2094844;0;0;16;0;0;1582600;0;0;13359;0;0;0;0;194512;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:38:26;85;0;2;0;0;0;0;12;88;0;0;7326;1187;7;704;9;928;952;881;9;0;15995824;6613404;9382420;0;113484;3132464;315104;629708;2532340;0;10902388;32;2097148;2304;2094844;0;0;16;0;0;1582600;0;0;36781;0;0;0;0;194512;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:38:27;86;0;1;0;0;0;0;12;88;0;0;7169;907;0;704;9;926;951;881;9;0;15995824;6764432;9231392;0;113484;3124224;315104;629708;2719156;0;10894148;32;2097148;2304;2094844;0;0;0;0;0;1582600;0;16;46784;0;0;0;0;194512;0;0;0;0;0;0;0;0;0;0;4;4;0;16;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:38:28;84;0;4;0;0;0;0;12;87;0;0;8160;864;0;704;9;926;951;881;9;0;15995824;6689196;9306628;0;113484;3124224;315096;629708;2815356;0;10894148;32;2097148;2304;2094844;0;134217728;0;0;0;1582600;0;131072;89599;0;0;0;0;194504;0;0;0;0;0;0;0;0;0;0;1025;1025;0;131072;131072;0;31743;31743;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:38:29;87;0;1;0;0;0;0;12;88;0;0;7213;895;0;704;9;926;951;881;9;0;15995824;6743176;9252648;0;113484;3124224;315096;629708;2907092;14336;10894148;32;2097148;2304;2094844;0;0;0;0;0;1582600;0;0;22843;0;0;0;0;194504;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:38:30;87;0;1;0;0;0;0;12;88;0;0;7164;850;0;704;10;926;951;881;10;0;15995824;6834040;9161784;0;113484;3124224;315096;629708;3003000;14336;10894148;32;2097148;2304;2094844;0;0;0;0;0;1582600;0;0;23861;0;0;0;0;194504;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:38:31;85;0;3;0;0;0;0;13;87;0;0;7280;1129;6;704;10;926;951;881;9;0;15995824;6903088;9092736;0;113484;3124232;315096;629708;3089052;0;10894148;32;2097148;2304;2094844;0;0;12;0;0;1582608;0;0;55385;0;0;0;0;194504;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:38:32;87;0;1;0;0;0;0;12;88;0;0;7157;851;0;704;9;924;950;881;9;0;15995824;6984200;9011624;0;113484;3124232;315096;629708;3177892;0;10894148;32;2097148;2304;2094844;0;0;12;0;0;1582608;0;0;22223;0;0;0;0;194504;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:38:33;87;0;1;0;0;0;0;12;88;0;0;7155;872;0;704;10;924;950;881;9;0;15995824;7055292;8940532;0;113484;3124232;315096;629708;3256612;0;10894148;32;2097148;2304;2094844;0;0;12;0;0;1582608;0;0;19594;0;0;0;0;194504;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:38:34;87;0;1;0;0;0;0;12;88;0;0;7154;831;0;704;9;924;950;881;9;0;15995824;7140272;8855552;0;113484;3124232;315096;629708;3341808;0;10894148;32;2097148;2304;2094844;0;0;12;0;0;1582608;0;0;21342;0;0;0;0;194504;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:38:35;86;0;1;0;0;0;0;12;88;0;0;7180;940;0;704;9;924;950;881;9;0;15995824;7220688;8775136;0;113484;3124232;315096;629708;3424012;0;10894148;32;2097148;2304;2094844;0;0;12;0;0;1582608;0;0;20580;0;0;0;0;194504;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:38:36;86;0;1;0;0;0;0;12;88;0;0;7297;1151;6;704;9;924;950;881;12;0;15995824;7312892;8682932;0;113492;3124232;315096;629708;3515128;0;10894148;32;2097148;2304;2094844;0;0;8;0;0;1582616;0;36;23711;0;0;0;0;194504;0;0;0;0;0;0;0;0;0;0;3;3;0;36;36;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:38:37;87;0;1;0;0;0;0;12;88;0;0;7172;897;0;704;9;922;949;881;9;0;15995824;7421348;8574476;0;113492;3124232;315096;629708;3626188;0;10894148;32;2097148;2304;2094844;0;0;8;0;0;1582616;0;0;27641;0;0;0;0;194504;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:38:38;86;0;1;0;0;0;0;13;87;0;0;7156;837;0;704;9;922;949;881;9;0;15995824;7518116;8477708;0;113492;3124232;315096;629708;3712880;0;10894148;32;2097148;2304;2094844;0;0;8;0;0;1582616;0;0;21765;0;0;0;0;194504;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:38:39;86;0;1;0;0;0;0;12;88;0;0;7214;910;0;704;9;922;949;881;9;0;15995824;7612996;8382828;0;113492;3124232;315096;629708;3799876;16384;10894148;32;2097148;2304;2094844;0;0;8;0;0;1582616;0;0;21714;0;0;0;0;194504;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:38:40;86;0;1;0;0;0;0;12;88;0;0;7157;828;0;704;11;922;949;881;10;0;15995824;7733928;8261896;0;113492;3124232;315096;629708;3907952;16384;10894148;32;2097148;2304;2094844;0;0;8;0;0;1582616;0;0;27021;0;0;0;0;194504;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:38:41;86;0;2;0;0;0;0;12;88;0;0;7301;1156;6;704;9;922;949;881;9;0;15995824;7741488;8254336;0;113500;3124224;315096;629708;3933196;16384;10894148;32;2097148;2304;2094844;0;0;0;0;0;1582616;0;24;73430;0;0;0;0;194504;0;0;0;0;0;0;0;0;0;0;4;4;0;24;24;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:38:42;86;0;2;0;0;0;0;13;87;0;0;7136;819;0;704;9;920;949;881;9;0;15995824;7950900;8044924;0;113500;3124232;315096;629708;4143768;16384;10894148;32;2097148;2304;2094844;0;0;8;0;0;1582616;0;0;51916;0;0;0;0;194504;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:38:43;87;0;1;0;0;0;0;12;88;0;0;7160;873;0;704;9;920;949;881;9;0;15995824;8025996;7969828;0;113500;3124232;315096;629708;4223512;16384;10894148;32;2097148;2304;2094844;0;0;8;0;0;1582624;0;0;19993;0;0;0;0;194504;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:38:44;85;0;2;0;0;0;0;13;87;0;0;7163;865;0;704;9;920;949;881;9;0;15995824;8130576;7865248;0;113500;3124232;315096;629708;4330412;16384;10894212;32;2097148;2304;2094844;0;0;8;0;0;1582624;0;0;59474;0;0;0;0;194504;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:38:45;87;0;1;0;0;0;0;12;88;0;0;7140;852;0;704;9;920;949;881;9;0;15995824;8219028;7776796;0;113500;3124296;315096;629708;4417812;16384;10894212;32;2097148;2304;2094844;0;0;8;0;0;1582624;0;0;21852;0;0;0;0;194504;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:38:46;86;0;1;0;0;0;0;13;87;0;0;7293;1080;6;704;9;920;949;881;9;0;15995824;8301180;7694644;0;113500;3124296;315100;629708;4505668;16384;10894212;32;2097148;2304;2094844;0;0;8;0;0;1582624;0;0;22885;0;0;0;0;194508;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:38:47;87;0;1;0;0;0;0;12;88;0;0;7167;881;0;704;9;918;948;881;9;0;15995824;8395932;7599892;0;113500;3124296;315100;629708;4593224;16384;10894212;32;2097148;2304;2094844;0;0;0;0;0;1582624;0;8;21734;0;0;0;0;194508;0;0;0;0;0;0;0;0;0;0;2;2;0;8;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:38:48;87;0;1;0;0;0;0;12;88;0;0;7142;809;0;704;9;918;948;881;9;0;15995824;8476572;7519252;0;113500;3124296;315100;629708;4678680;16384;10894212;32;2097148;2304;2094844;0;0;0;0;0;1582624;0;0;21513;0;0;0;0;194508;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:38:49;86;0;1;0;0;0;0;12;88;0;0;7236;925;0;704;9;918;948;881;9;0;15995824;8573468;7422356;0;113500;3124296;315100;629708;4766256;32768;10894212;32;2097148;2304;2094844;0;0;0;0;0;1582624;0;0;21867;0;0;0;0;194508;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:38:50;87;0;1;0;0;0;0;12;88;0;0;7158;836;0;704;10;918;948;881;10;0;15995824;8653848;7341976;0;113500;3124296;315100;629708;4851100;32768;10894212;32;2097148;2304;2094844;0;0;0;0;0;1582624;0;0;21099;0;0;0;0;194508;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:38:51;86;0;1;0;0;0;0;13;87;0;0;7295;1144;6;704;9;918;948;881;9;0;15995824;8731196;7264628;0;113500;3124296;315104;629708;4937804;32768;10894212;32;2097148;2304;2094844;0;0;0;0;0;1582624;0;0;22701;0;0;0;0;194512;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:38:52;86;0;1;0;0;0;0;12;88;0;0;7162;861;0;704;10;917;947;882;9;0;15995824;8824932;7170892;0;113500;3124296;315104;629708;5031736;32768;10894212;32;2097148;2304;2094844;0;0;0;0;0;1582624;0;0;23408;0;0;0;0;194512;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:38:53;86;0;1;0;0;0;0;12;88;0;0;7157;870;0;704;9;917;947;882;9;0;15995824;8912544;7083280;0;113500;3124296;315104;629708;5124932;32768;10894212;32;2097148;2304;2094844;0;0;0;0;0;1582624;0;0;23356;0;0;0;0;194512;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:38:54;85;0;2;0;0;0;0;12;88;0;0;7138;810;0;704;9;917;947;882;9;0;15995824;9009380;6986444;0;113500;3124296;315104;629708;5224312;32768;10894212;32;2097148;2304;2094844;0;0;0;0;0;1582624;0;0;90299;0;0;0;0;194512;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:38:55;86;0;1;0;0;0;0;12;88;0;0;7159;868;0;704;9;917;947;882;9;0;15995824;9103972;6891852;0;113500;3124296;315104;629708;5319756;32768;10894212;32;2097148;2304;2094844;0;0;0;0;0;1582624;0;0;23874;0;0;0;0;194512;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:38:56;86;0;1;0;0;0;0;12;88;0;0;7288;1124;6;704;9;917;947;882;9;0;15995824;9190996;6804828;0;113500;3124296;315104;630004;5410904;32768;10894212;32;2097148;2304;2094844;0;0;0;0;0;1582624;0;0;23561;0;0;0;0;194512;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:38:57;87;0;1;0;0;0;0;12;88;0;0;7143;846;0;704;9;915;946;882;9;0;15995824;9279240;6716584;0;113500;3124296;315104;629708;5506864;32768;10894212;32;2097148;2304;2094844;0;0;0;0;0;1582624;0;0;24036;0;0;0;0;194512;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:38:58;87;0;1;0;0;0;0;13;87;0;0;7159;864;0;704;9;915;946;882;9;0;15995824;9378024;6617800;0;113500;3124296;315104;629708;5600032;32768;10894212;32;2097148;2304;2094844;0;0;0;0;0;1582624;0;0;23387;0;0;0;0;194512;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:38:59;87;0;1;0;0;0;0;12;88;0;0;7231;921;0;702;9;915;946;882;9;0;15995824;9461588;6534236;0;113500;3124296;315104;629708;5669228;49152;10894212;32;2097148;2304;2094844;0;0;0;0;0;1582624;0;0;17231;0;0;0;0;194512;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:39:00;87;0;1;0;0;0;0;12;88;0;0;7143;828;0;702;10;915;946;882;10;0;15995824;9517784;6478040;0;113500;3124296;315040;629708;5734204;49152;10894212;32;2097148;2304;2094844;0;0;0;0;0;1582624;0;0;16275;0;0;0;0;194448;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:39:01;82;0;3;0;0;0;0;15;85;0;0;7216;1323;8;704;10;915;946;882;9;0;15995824;9599344;6396480;0;113500;3124312;315040;629968;5823652;49152;10894224;32;2097148;2304;2094844;0;0;0;0;0;1582640;16;0;88748;0;0;0;0;194448;0;0;0;0;0;0;0;0;0;1;0;1;16;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:39:02;87;0;1;0;0;0;0;12;88;0;0;7161;865;0;704;9;914;945;882;9;0;15995824;9687796;6308028;0;113500;3124312;315040;629708;5907400;49152;10894160;32;2097148;2304;2094844;0;0;0;0;0;1582640;0;0;20976;0;0;0;0;194448;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:39:03;87;0;1;0;0;0;0;12;88;0;0;7181;970;0;704;9;914;945;882;9;0;15995824;9784564;6211260;0;113500;3124248;315040;629708;5996492;49152;10894160;32;2097148;2304;2094844;0;0;156;0;0;1582640;0;0;22318;0;0;0;0;194448;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:39:04;82;0;6;0;0;0;0;12;88;0;0;7206;982;0;704;9;914;945;882;9;0;15995824;6778548;9217276;0;113500;3132488;315040;629708;2710984;49152;10902404;32;2097148;2304;2094844;0;0;156;0;0;1582640;0;0;10105;0;0;0;0;194448;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:39:05;86;0;1;0;0;0;0;12;88;0;0;7163;866;1;704;9;914;945;882;9;0;15995824;6560576;9435248;0;113500;3124428;315040;629708;2605596;49152;10894164;32;2097148;2304;2094844;0;0;156;0;0;1582640;0;0;21283;0;0;0;0;194448;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:39:06;86;0;1;0;0;0;0;12;88;0;0;7283;1098;6;702;9;914;945;882;9;0;15995824;6609752;9386072;0;113500;3124248;315040;629968;2696652;49152;10894164;32;2097148;2304;2094844;0;0;156;0;0;1582640;0;0;23556;0;0;0;0;194448;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:39:07;87;0;1;0;0;0;0;13;87;0;0;7170;903;0;702;9;913;945;882;9;0;15995824;6616892;9378932;0;113508;3124248;315036;629708;2784088;49152;10894164;32;2097148;2304;2094844;0;0;168;0;0;1582648;0;20;21836;0;0;0;0;194444;0;0;0;0;0;0;0;0;0;0;2;2;0;20;20;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:39:08;87;0;1;0;0;0;0;12;88;0;0;7161;864;0;702;9;913;945;882;9;0;15995824;6648936;9346888;0;113508;3124248;315036;629708;2866212;49152;10894164;32;2097148;2304;2094844;0;0;12;0;0;1582648;0;156;20620;0;0;0;0;194444;0;0;0;0;0;0;0;0;0;0;37;37;0;156;156;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:39:09;87;0;1;0;0;0;0;12;88;0;0;7148;835;0;702;10;913;945;882;9;0;15995824;6729212;9266612;0;113508;3124248;315036;629708;2953224;49152;10894164;32;2097148;2304;2094844;0;0;12;0;0;1582648;0;0;21808;0;0;0;0;194444;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:39:10;86;0;1;0;0;0;0;13;87;0;0;7227;929;0;702;10;913;945;882;10;0;15995824;6832108;9163716;0;113508;3124248;315036;629708;3042448;65536;10894164;32;2097148;2304;2094844;0;0;12;0;0;1582648;0;0;22349;0;0;0;0;194444;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:39:11;86;0;1;0;0;0;0;12;88;0;0;7296;1121;6;702;9;913;945;882;9;0;15995824;6921964;9073860;0;113508;3124296;315036;629968;3136448;65536;10894164;32;2097148;2304;2094844;0;0;64;0;0;1582648;0;0;24357;0;0;0;0;194444;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
